Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
284126,B0051COPH6,A1R1BFJCMWX0Y3,KO,5,6,4,1341532800,Concerns of product expiration,"I was excited to try this out but disappointed to see that it was about to expire less than a month of receiving it. This is not the first product I've had problems with expiration dates through Amazon. It's been anywhere from Taco Seasoning to Dog Food. I understand that this is organic, but I received this in June and it expired this month. I also understand that it is a problem with Amazon, but since this is an Amazon review, I'm bringing it up.<br /><br />I did try it, and I have to say after trying the food, I was super disappointed that my baby wasn't going to be able to because I thought it was pretty good myself. I was honestly surprised that it wasn't bitter or gross. I loved the packing of this product but wonder if we aren't paying more because of it. The price to me seems a bit on the high side. I will say that Amazon does have the cheapest price at $23.38 (if you subscribe & save) but I see other organic food for less."
275675,B003YXUK2I,ANREP4TR3M61V,dragonwyld,0,0,5,1346889600,Spicy Ketchup,"This is an excellent ketchup!  It is great on nearly anything, from eggs to roast beef.  Use some in a spaghetti for a little kick and wonderful on a meatloaf!  I am going to buy more and buy some for family for Christmas."
78693,B00472I5A4,A2933AO5D7O1T6,C. Blackwell,1,1,5,1327622400,Best salt & vinegar chips out there!,Salt & vinegar chips are my favorite flavor so I think I've tried every brand out there.  These are by far the best.  I also like them because the sodium content is not very high like some of the others and they are not excessively greasy.  They seem to have the right balance of the salt and vinegar taste.
372653,B0083T6HC0,A17A4SRENPLQAL,Plasticanimalz,1,1,5,1333238400,"Mmmm, these were great!","I'm really glad we got the big variety sampler because it gave us a chance to try many flavors. And they were delivered by Amazon, right to our house, so that made it really easy. Especially since you can't find that much interesting to choose from at the store. I wouldn't say I disliked any of them. Some I loved or liked better than others but they were all pretty good and it was fun to have the choice options. I would go with buying the sampler again, just because I have had so much fun sampling them so far. The blueberry...sounds weird, but it's not too bad. I love all the donought and cinnamon roll flavored ones. Mmmmm."
22634,B00170NWEI,AL09BT63XHN1L,teamaster,3,5,4,1263772800,yes!,"This tea is vacuum packed for freshness (a foil bag inside the tin), as all sencha should be. The taste is pure, green, and luscious. [...] I would give this 5 stars, but when I bought this it was 12 dollars and now it's 14."
61043,B000FA38ZY,A2D3MU80ME36SV,"David L. Poremba ""the past in review""",0,0,5,1319587200,great cookie,"I was not a fan of marshmallow cookies but this one is different. The combination that works for me is the dark chocolate covering, combined with the graham cracker bottom. Good stuff!!!!"
242920,B005K4Q4KG,AMRI1HBLPI25L,Eric Stein,0,0,4,1330300800,Sugar AND Sucralose,I didn't read the reviews thoroughly and found out too late that this product has enough sugar to give it 60 calories and 11 grams of carbohydrate in each cup. I tried one with a bit of cream and found it to be very tasty. I'll keep it around for friends and family or perhaps an occasional mini-splurge. I'd like to see amazon include nutritional info in the future.
147626,B001D0IZBM,A1WP09BYAXHKKP,"KAM6901 ""Kam""",0,0,5,1324857600,Emeril's coffee is strong...not for the faint-hearted,"I just received a Kuerig coffee maker for Christmas and had already tried this brand in a friend's machine.  It is a good, strong cup of coffee.  K-cups functioned perfectly."
544875,B000FFAK9G,A1NBIV18BN6XOA,"K. Lubke ""momof 4""",1,1,5,1241049600,Yummy!,These gummy snacks are wonderful! They are in nice big bags. My kids loved these and I loved them as well. Full of wonderful fruity flavor and very chewy! The only problem--we couldn't stop eating them! : )
109851,B007PA30ZU,A2GLAS20ZF64VR,"Donna L. Seremet ""dedeone""",0,0,5,1344470400,My go to brew when I need a kick in the am,"If you like good bold coffee to get you moving, look no further.  A bit smoother than Green Mountain's Double Black Diamond but stronger and more complex than both Nantucket Blend and Newman's Own Bold, it is full bodied even when brewed on the 14 oz setting.  It is my first cup, make that mug, in the morning as I sit in my sunroom and watch the fox make tracks into the woods and the finches and cardinals arrive at the bird feeder.  It's coffee to greet the sunrise and help you face the day ahead."
133903,B000P0VRW0,AUT7LUDIQ948Q,reviewer,0,0,5,1331769600,Great Gift,"Since moving to the Northwest, we wanted gifts for friends and families that reflect our new lifestyle.  The trio of smoked salmon is perfect.  I keep some around for visitors also.  It doesn't have to be refrigerated, the salmon is very good, and the 3 pack makes it great for a couple of visitors or open more than one box for a crowd.  Put out some cream cheese, crackers and the fish and you are the best hostess in town.  Be sure to pat the fish with paper towels before serving or it is very wet."
184373,B005GGAHNI,A4VC42TWTL9HH,S. Dunson,0,0,5,1346371200,A nice change,"If you are a fan of miracle noodles, you will love this added alternative to standard noodles out there.  You cannot beat the amount of fiber you're getting without a ton of calories!!"
513608,B000VK33C6,A1L5O29P9RLQKF,Dan,3,9,2,1282521600,"Don't be fooled,","This food is organic, sure.  However, look at the ingredients, top 7 includes chicken meal.  Never feed your pet anything with chicken meal or chicken by product.  It's a cheap substitute, and really is bad for the dog.  I suggest a brand like Evo, Blue Buffalo, ect.  No ingredient should be meal or by product."
109588,B000CMDRWO,AQ199K2VRKFVC,Taargus,0,0,3,1341964800,only good for some extreme health freak,"Yes, these are healthy, but please do yourself a favor and at least buy the ones that are salted.  These are dry and taste like what I would think dry leaves and acorns would...I'm just not bold enough to actually eat that.  Even better, get the salted edamame 12 pack.  theyre just as if not more healthy, just as cheap, and taste hella better than freaking soy nuts"
268088,B001E6GFR6,A29WDEQ4FZXVYW,"RG ""rohit""",0,0,5,1305849600,i just like it,I like it... its my everyday snack and being cheaper on amazon makes it easier for me to order and have it one a day.
341594,B001RVFEP2,A3CJYR9MUXMVFM,Fashionable RN,0,0,5,1264464000,Yummo!,This is a great tasting product for 100calories and you actually get quite a few chips in the bag. Salt and vinegar are my favorites. The plain taste like Munchos. Will definitely buy again!
503075,B0092VQC3W,A3AMNY44OP8AOU,Jennifer Lee,0,0,5,1349222400,Amazingly like just amaretto!,"This matcha is amazing. There's a slight grassy vegetal flavor from the matcha, but it's really mostly amaretto without the alcohol burn and without all the sugar. Absolutely fabulous. If you like amaretto, you've got to try this!  All the deliciousness of amaretto without any of the negative effects from alcohol.  Think of all the ways you can use this!"
35478,B000WSHV1Q,A23057CI1DSJXN,Fred Anderson,0,0,5,1304899200,The BEST Cat Treats,"Nothing compares to these cat treats.  They are real chicken, and cats absolutely love them.  The jar seems expensive, but it will last a long time.  These are definitely worth it for the cats in your life who give you so much unconditional love!"
302311,B007P2O88G,A2VIQLU57RMFGG,"Bryan C ""Alibryan""",1,1,1,1347667200,MEH,"Here is my review; I have tried many Jerkys and am always looking for new ones that could be my new favorite flavor. The Red Hot Lime and Chile isn't one of them. However, their Jim Beam Glazed Beef Strips are to die for. Go figure."
436579,B001PNYKSE,AFX89PX860WTO,sailorgrl20,3,3,1,1274054400,Don't waste your $$,"I purchased this oil as I was thrilled that a local grocer actually carried it.  It was a 20.00 bottle.  What a waste of money.  There is so little truffle flavor that you end up using way more than what is normal.  Now, someone who hasn't been in the kitchen for too long might think that this is ""wonderful"" but no..Don't buy..End of story"
515489,B007RJE6M0,A7SK7TU79ZXE5,Pentamom,0,0,5,1346803200,Cat loved it,"Canned cat food is much healthier than dry. Grain free cat food is much healthier than one with grains. My cat hates food with ""chunks"" so this nice smooth pate suits her fine. Great food!"
83052,B007TGDXNO,ANKYPDAVE51TA,Thea Joselow,2,2,5,1322956800,Excellent.,"This is some of the best coffee of any kind that I've had in years. I don't write a lot of reviews, but had to give these folks credit for an excellent product. I like very strong coffee and San Francisco Bay French Roast delivers - rich flavor, delightful aroma... yes, due to the unique pod design (which works perfectly with my Keurig brewer) you have to store them in an airtight manner, but it's totally worth it. The only improvement I'd suggest is making their shipping bags - which have a valve like on a regular bag of coffee - zip-top, so I can use them without a rubber band after opening. But I expect that my have price implications, and I prefer the lower price over a better bag."
557333,B001EO6ASM,AYN0M1F7NA7RU,psychologist and mom,8,9,5,1217548800,delicious coffee,"Great coffee, organic, shade grown, fair trade, and delicious--at an unbelievable price. It's a LOT of coffee so I just freeze the extra. Bye bye starbucks--hello to homemade."
